"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.608695652173913","0.0","0.27710843373493976","0.0","1","4","false","Q14746","51.0","0","1","0","0.9898887765419616","false","0","Q14746","0","0.0"
"3.5985198889916745","0.0","0.27789203084832903","0.0","1","4","false","Q86WI1","20.0","0","1","0","0.9899282174845283","false","0","Q86WI1","0","0.0"
"3.5985198889916745","0.0","0.27789203084832903","0.0","1","4","false","P07942","20.0","0","1","0","0.9899282174845283","false","0","P07942","0","0.0"
"3.5985198889916745","0.0","0.27789203084832903","0.0","1","4","false","Q15125","20.0","0","1","0","0.9899282174845283","false","0","Q15125","0","0.0"
"3.5985198889916745","0.0","0.27789203084832903","0.0","1","4","false","Q5VXU9","20.0","0","1","0","0.9899282174845283","false","0","Q5VXU9","0","0.0"
"3.696577243293247","0.0","0.2705205205205205","0.0","1","4","false","Q9NR48","13.0","0","1","0","0.9895481502197937","false","0","Q9NR48","0","0.0"
"3.6484736355226643","6.159278572267731E-5","0.2740872210953347","0.0","2","4","false","Q92769","20.5","0","2","0","0.9897345983119277","false","0","Q92769","386","0.527027027027027"
"3.696577243293247","0.0","0.2705205205205205","0.0","1","4","false","O75915","13.0","0","1","0","0.9895481502197937","false","0","O75915","0","0.0"
"3.397779833487512","0.0","0.2943098284780833","0.0","1","4","false","Q9UBS4","49.0","0","1","0","0.9907062797151647","false","0","Q9UBS4","0","0.0"
"3.397779833487512","0.0","0.2943098284780833","0.0","1","4","false","P06753","49.0","0","1","0","0.9907062797151647","false","0","P06753","0","0.0"
"3.397779833487512","0.0","0.2943098284780833","0.0","1","4","false","Q13310","49.0","0","1","0","0.9907062797151647","false","0","Q13310","0","0.0"
"3.397779833487512","0.0","0.2943098284780833","0.0","1","4","false","Q9HB71","49.0","0","1","0","0.9907062797151647","false","0","Q9HB71","0","0.0"
"3.397779833487512","0.0","0.2943098284780833","0.0","1","4","false","P27635","49.0","0","1","0","0.9907062797151647","false","0","P27635","0","0.0"
"3.335800185013876","0.0","0.2997781475318913","1.0","2","4","false","P99999","35.5","0","2","0","0.9909465109107989","false","0","P99999","0","0.5461538461538461"
"3.3848288621646625","9.706282282331678E-5","0.29543591145121617","0.0","2","4","false","P61158","28.5","0","2","0","0.9907564772784315","false","0","P61158","430","0.5092592592592593"
"3.3617021276595747","0.0","0.2974683544303797","1.0","2","4","false","P56385","38.5","0","2","0","0.9908461157842652","false","0","P56385","0","0.5202702702702703"
"3.368177613320999","5.4190999004280485E-5","0.29689645701730294","0.0","3","4","false","P06576","21.666666666666668","0","3","0","0.9908210170026318","false","0","P06576","368","0.36257309941520466"
"3.3524514338575395","5.040152864955004E-5","0.29828918322295805","0.0","2","4","false","P11940","33.5","0","2","0","0.9908819711865987","false","0","P11940","346","0.5241935483870968"
"3.397779833487512","0.0","0.2943098284780833","0.0","1","4","false","Q9Y3A5","49.0","0","1","0","0.9907062797151647","false","0","Q9Y3A5","0","0.0"
"3.397779833487512","0.0","0.2943098284780833","0.0","1","4","false","P07737","49.0","0","1","0","0.9907062797151647","false","0","P07737","0","0.0"
"3.69472710453284","0.0","0.27065598397596397","0.0","1","4","false","Q96A33","9.0","0","1","0","0.9895553213002604","false","0","Q96A33","0","0.0"
"3.6345975948196116","0.0","0.2751336217867142","1.0","2","4","false","P19440","20.0","0","2","0","0.9897883814154279","false","0","P19440","0","0.5714285714285714"
"3.69472710453284","0.0","0.27065598397596397","0.0","1","4","false","Q16718","9.0","0","1","0","0.9895553213002604","false","0","Q16718","0","0.0"
"3.6456984273820536","0.0","0.27429586399391015","0.0","1","4","false","Q08378","25.0","0","1","0","0.9897453549326277","false","0","Q08378","0","0.0"
"3.7400555041628123","0.0","0.26737571110561464","0.0","1","4","false","Q6PD62","8.0","0","1","0","0.9893796298288262","false","0","Q6PD62","0","0.0"
"3.465309898242368","5.368215551999069E-4","0.28857447944474107","0.0","4","4","false","P25705","19.5","0","4","0","0.9904445352781304","false","0","P25705","2438","0.2642857142857143"
"3.55781683626272","0.0","0.28107124284971396","0.0","1","4","false","Q99798","21.0","0","1","0","0.9900859812547956","false","0","Q99798","0","0.0"
"3.55781683626272","0.0","0.28107124284971396","0.0","1","4","false","Q9NVI7","21.0","0","1","0","0.9900859812547956","false","0","Q9NVI7","0","0.0"
"3.748381128584644","0.0","0.26678183613030604","0.0","1","4","false","Q9NR50","7.0","0","1","0","0.9893473599667262","false","0","Q9NR50","0","0.0"
"3.677150786308973","0.0","0.2719496855345912","0.0","1","4","false","Q92823","20.0","0","1","0","0.9896234465646939","false","0","Q92823","0","0.0"
"3.677150786308973","0.0","0.2719496855345912","0.0","1","4","false","Q16836","20.0","0","1","0","0.9896234465646939","false","0","Q16836","0","0.0"
"3.677150786308973","0.0","0.2719496855345912","0.0","1","4","false","A8MVX0","20.0","0","1","0","0.9896234465646939","false","0","A8MVX0","0","0.0"
"3.677150786308973","0.0","0.2719496855345912","0.0","1","4","false","P63244","20.0","0","1","0","0.9896234465646939","false","0","P63244","0","0.0"
"3.4014801110083255","3.5048350194585983E-4","0.29398966548816974","0.0","3","4","false","Q6WRI0","26.0","0","3","0","0.9906919375542313","false","0","Q6WRI0","1482","0.3472222222222222"
"3.7520814061054577","0.0","0.2665187376725838","0.0","1","4","false","P26599","5.0","0","1","0","0.9893330178057929","false","0","P26599","0","0.0"
"3.466234967622572","2.1763327558624787E-4","0.28849746463837733","0.0","3","4","false","Q8TEK3","19.0","0","3","0","0.990440949737897","false","0","Q8TEK3","726","0.34615384615384615"
"3.6123959296947272","0.0","0.2768245838668374","0.0","1","4","false","P51587","29.0","0","1","0","0.9898744343810283","false","0","P51587","0","0.0"
"3.6123959296947272","0.0","0.2768245838668374","0.0","1","4","false","O94919","29.0","0","1","0","0.9898744343810283","false","0","O94919","0","0.0"
"3.5485661424606847","3.144217403769104E-5","0.28180396246089673","0.0","2","4","false","Q58FF3","26.0","0","2","0","0.9901218366571292","false","0","Q58FF3","344","0.5555555555555556"
"3.534690101757632","3.682541583178248E-5","0.2829102329233185","0.0","2","4","false","Q05682","22.0","0","2","0","0.9901756197606293","false","0","Q05682","232","0.5384615384615384"
"3.49213691026827","1.4515130245188477E-4","0.28635761589403974","0.0","3","4","false","P12277","21.666666666666668","0","3","0","0.9903405546113633","false","0","P12277","932","0.36904761904761907"
"3.6123959296947272","0.0","0.2768245838668374","0.0","1","4","false","P05556","29.0","0","1","0","0.9898744343810283","false","0","P05556","0","0.0"
"3.6123959296947272","0.0","0.2768245838668374","0.0","1","4","false","P00918","29.0","0","1","0","0.9898744343810283","false","0","P00918","0","0.0"
"3.691026827012026","0.0","0.27092731829573935","0.0","1","4","false","Q6P6C2","15.0","0","1","0","0.9895696634611937","false","0","Q6P6C2","0","0.0"
"3.545790934320074","3.063011296552776E-4","0.282024523871641","0.0","2","4","false","Q4VCS5","40.5","0","2","0","0.9901325932778291","false","0","Q4VCS5","1480","0.512987012987013"
"3.6151711378353375","0.0","0.2766120777891505","0.0","1","4","false","P25940","45.0","0","1","0","0.9898636777603281","false","0","P25940","0","0.0"
"3.5411655874190564","1.6394358707724278E-4","0.28239289446186","0.3333333333333333","3","4","false","Q8WXX5","29.666666666666668","0","3","0","0.9901505209789959","false","0","Q8WXX5","1252","0.5432098765432098"
"3.5652173913043477","0.0","0.2804878048780488","1.0","2","4","false","Q9HD42","37.0","0","2","0","0.9900572969329289","false","0","Q9HD42","0","0.8809523809523809"
"3.5652173913043477","0.0","0.2804878048780488","1.0","2","4","false","P49588","37.0","0","2","0","0.9900572969329289","false","0","P49588","0","0.8809523809523809"
"3.5652173913043477","0.0","0.2804878048780488","1.0","2","4","false","P16615","37.0","0","2","0","0.9900572969329289","false","0","P16615","0","0.8809523809523809"
"3.50786308973173","1.8254434863706413E-4","0.28507383966244726","0.3333333333333333","3","4","false","P83916","34.0","0","3","0","0.9902796004273964","false","0","P83916","1986","0.51010101010101"
"3.5328399629972247","6.60061360319034E-5","0.2830583922492799","0.3333333333333333","3","4","false","Q9BV73","29.333333333333332","0","3","0","0.9901827908410961","false","0","Q9BV73","478","0.5471698113207547"
"3.3459759481961147","1.3225239529444547E-4","0.298866463920376","0.3333333333333333","3","4","false","P0CG48","26.666666666666668","0","3","0","0.9909070699682321","false","0","P0CG48","744","0.36574074074074076"
"3.7049028677150786","0.0","0.26991260923845195","0.0","1","4","false","Q8IYA6","6.0","0","1","0","0.9895158803576934","false","0","Q8IYA6","0","0.0"
"3.6651248843663273","3.3899558259718606E-5","0.2728419989904089","0.0","2","4","false","P78559","11.5","0","2","0","0.9896700585877274","false","0","P78559","128","0.525"
"3.700277520814061","0.0","0.27025","0.0","1","4","false","P48506","8.0","0","1","0","0.9895338080588602","false","0","P48506","0","0.0"
"3.6364477335800185","0.0","0.2749936402950903","0.0","1","4","false","O75131","13.0","0","1","0","0.9897812103349611","false","0","O75131","0","0.0"
"3.6364477335800185","0.0","0.2749936402950903","0.0","1","4","false","Q9H2G2","13.0","0","1","0","0.9897812103349611","false","0","Q9H2G2","0","0.0"
"3.587419056429232","2.0842136719924774E-5","0.27875193398659104","0.0","2","4","false","P18669","11.5","0","2","0","0.9899712439673285","false","0","P18669","78","0.525"
"3.7132284921369103","0.0","0.2693074240159442","0.0","1","4","false","Q9NXL9","7.0","0","1","0","0.9894836104955933","false","0","Q9NXL9","0","0.0"
"3.6419981498612395","0.0","0.2745745491490983","0.0","1","4","false","Q9Y277","11.0","0","1","0","0.989759697093561","false","0","Q9Y277","0","0.0"
"3.6419981498612395","0.0","0.2745745491490983","0.0","1","4","false","P63313","11.0","0","1","0","0.989759697093561","false","0","P63313","0","0.0"
"3.7076780758556893","0.0","0.26971057884231536","0.0","1","4","false","P06396","12.0","0","1","0","0.9895051237369935","false","0","P06396","0","0.0"
"3.7076780758556893","0.0","0.26971057884231536","0.0","1","4","false","Q9UBF8","12.0","0","1","0","0.9895051237369935","false","0","Q9UBF8","0","0.0"
"3.7076780758556893","0.0","0.26971057884231536","0.0","1","4","false","Q15311","12.0","0","1","0","0.9895051237369935","false","0","Q15311","0","0.0"
"3.6688251618871415","0.0","0.2725668179525971","0.0","1","4","false","Q9Y6M7","8.0","0","1","0","0.9896557164267941","false","0","Q9Y6M7","0","0.0"
"3.484736355226642","8.295660966004457E-5","0.28696575524289886","0.0","3","4","false","Q9BQ39","17.0","0","3","0","0.9903692389332301","false","0","Q9BQ39","532","0.37209302325581395"
"3.669750231267345","0.0","0.27249810940257124","0.0","1","4","false","Q9Y2R9","16.0","0","1","0","0.9896521308865607","false","0","Q9Y2R9","0","0.0"
"3.6336725254394078","5.953062652106747E-5","0.27520366598778007","0.0","3","4","false","P15880","8.333333333333334","0","3","0","0.9897919669556612","false","0","P15880","206","0.36666666666666664"
"3.6577243293246995","0.0","0.27339403136064744","0.0","1","4","false","Q5VWN6","11.0","0","1","0","0.9896987429095941","false","0","Q5VWN6","0","0.0"
"3.6577243293246995","0.0","0.27339403136064744","0.0","1","4","false","P62140","11.0","0","1","0","0.9896987429095941","false","0","P62140","0","0.0"
"3.3311748381128585","4.7920529326633723E-4","0.300194390447098","0.0","5","4","false","P07900","16.0","0","5","0","0.9909644386119656","false","0","P07900","2180","0.21428571428571427"
"3.6577243293246995","0.0","0.27339403136064744","0.0","1","4","false","Q14498","11.0","0","1","0","0.9896987429095941","false","0","Q14498","0","0.0"
"3.757631822386679","0.0","0.26612506154603643","0.0","1","4","false","P06737","2.0","0","1","0","0.9893115045643927","false","0","P06737","0","0.0"
"3.5596669750231267","1.1706124872945717E-5","0.28092515592515593","0.3333333333333333","3","4","false","P13591","9.333333333333334","0","3","0","0.990078810174329","false","0","P13591","30","0.391304347826087"
"3.72895467160037","0.0","0.268171669560903","0.0","1","4","false","Q9BW71","5.0","0","1","0","0.9894226563116264","false","0","Q9BW71","0","0.0"
"3.757631822386679","0.0","0.26612506154603643","0.0","1","4","false","P60059","2.0","0","1","0","0.9893115045643927","false","0","P60059","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","O75822","55.0","0","1","0","0.9902401594848296","false","0","O75822","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","O75152","55.0","0","1","0","0.9902401594848296","false","0","O75152","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q13263","55.0","0","1","0","0.9902401594848296","false","0","Q13263","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q5T848","55.0","0","1","0","0.9902401594848296","false","0","Q5T848","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q8NEY1","55.0","0","1","0","0.9902401594848296","false","0","Q8NEY1","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","P62495","55.0","0","1","0","0.9902401594848296","false","0","P62495","0","0.0"
"3.2331174838112857","8.680296517255621E-4","0.30929899856938486","0.2","6","4","false","P14314","26.333333333333332","0","6","0","0.9913445058767004","false","0","P14314","4580","0.18439716312056736"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q5JRA6","55.0","0","1","0","0.9902401594848296","false","0","Q5JRA6","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","P45974","55.0","0","1","0","0.9902401594848296","false","0","P45974","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q5JWF2","55.0","0","1","0","0.9902401594848296","false","0","Q5JWF2","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","P20962","55.0","0","1","0","0.9902401594848296","false","0","P20962","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q86TS9","55.0","0","1","0","0.9902401594848296","false","0","Q86TS9","0","0.0"
"3.4458834412580943","4.413560258462894E-4","0.2902013422818792","0.0","2","4","false","O95163","45.5","0","2","0","0.9905198316230306","false","0","O95163","2084","0.5114942528735632"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q9Y490","55.0","0","1","0","0.9902401594848296","false","0","Q9Y490","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q9H583","55.0","0","1","0","0.9902401594848296","false","0","Q9H583","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","P26038","55.0","0","1","0","0.9902401594848296","false","0","P26038","0","0.0"
"3.4107308048103606","1.8806839083158693E-4","0.29319229726064555","0.0","2","4","false","Q92616","42.0","0","2","0","0.9906560821518978","false","0","Q92616","1516","0.5256410256410257"
"3.44218316373728","1.1493203298959144E-4","0.2905133028755711","0.0","2","4","false","P24534","32.5","0","2","0","0.990534173783964","false","0","P24534","478","0.5080645161290323"
"3.471785383903793","6.079566915726844E-5","0.2880362376765254","0.0","2","4","false","Q7Z2Y8","35.5","0","2","0","0.9904194364964969","false","0","Q7Z2Y8","480","0.5390625"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","P53041","55.0","0","1","0","0.9902401594848296","false","0","P53041","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","P30050","55.0","0","1","0","0.9902401594848296","false","0","P30050","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q2WGJ9","55.0","0","1","0","0.9902401594848296","false","0","Q2WGJ9","0","0.0"
"3.5180388529139686","0.0","0.2842492768866684","0.0","1","4","false","Q9Y3Y4","55.0","0","1","0","0.9902401594848296","false","0","Q9Y3Y4","0","0.0"
"3.3755781683626274","2.4402942883170915E-4","0.29624554672513015","0.0","2","4","false","Q8TB61","41.0","0","2","0","0.9907923326807649","false","0","Q8TB61","1266","0.5128205128205128"
"3.6780758556891766","0.0","0.27188128772635817","0.0","1","4","false","P42167","7.0","0","1","0","0.9896198610244605","false","0","P42167","0","0.0"
"3.6382978723404253","0.0","0.2748538011695907","0.0","1","4","false","P63220","14.0","0","1","0","0.9897740392544945","false","0","P63220","0","0.0"
"3.6382978723404253","0.0","0.2748538011695907","0.0","1","4","false","Q9Y5J7","14.0","0","1","0","0.9897740392544945","false","0","Q9Y5J7","0","0.0"
"3.6382978723404253","0.0","0.2748538011695907","0.0","1","4","false","P08670","14.0","0","1","0","0.9897740392544945","false","0","P08670","0","0.0"
"3.6382978723404253","0.0","0.2748538011695907","0.0","1","4","false","P05387","14.0","0","1","0","0.9897740392544945","false","0","P05387","0","0.0"
"3.753931544865865","0.0","0.26638738294726466","0.0","1","4","false","Q14240","4.0","0","1","0","0.9893258467253261","false","0","Q14240","0","0.0"
"3.69472710453284","0.0","0.27065598397596397","0.0","1","4","false","P00505","10.0","0","1","0","0.9895553213002604","false","0","P00505","0","0.0"
"3.6068455134135062","1.0501118140699824E-5","0.27725057707104384","0.0","2","4","false","P10809","10.0","0","2","0","0.9898959476224283","false","0","P10809","44","0.5294117647058824"
"3.74468085106383","0.0","0.26704545454545453","0.0","1","4","false","P30084","3.0","0","1","0","0.9893617021276596","false","0","P30084","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q6IB77","106.0","0","1","0","0.9906453255311978","false","0","Q6IB77","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q8NCE0","106.0","0","1","0","0.9906453255311978","false","0","Q8NCE0","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q14160","106.0","0","1","0","0.9906453255311978","false","0","Q14160","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q8NHU6","106.0","0","1","0","0.9906453255311978","false","0","Q8NHU6","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q9NQW7","106.0","0","1","0","0.9906453255311978","false","0","Q9NQW7","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q7Z406","106.0","0","1","0","0.9906453255311978","false","0","Q7Z406","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","O60282","106.0","0","1","0","0.9906453255311978","false","0","O60282","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","O60784","106.0","0","1","0","0.9906453255311978","false","0","O60784","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q8IVH8","106.0","0","1","0","0.9906453255311978","false","0","Q8IVH8","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q5JPE7","106.0","0","1","0","0.9906453255311978","false","0","Q5JPE7","0","0.0"
"3.3348751156336727","5.468776382655765E-4","0.29986130374479886","0.0","2","4","false","O14974","67.5","0","2","0","0.9909500964510323","false","0","O14974","3016","0.5115384615384615"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","O43290","106.0","0","1","0","0.9906453255311978","false","0","O43290","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","O94905","106.0","0","1","0","0.9906453255311978","false","0","O94905","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","P52179","106.0","0","1","0","0.9906453255311978","false","0","P52179","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q9NSJ1","106.0","0","1","0","0.9906453255311978","false","0","Q9NSJ1","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q5QGS0","106.0","0","1","0","0.9906453255311978","false","0","Q5QGS0","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","A6NE01","106.0","0","1","0","0.9906453255311978","false","0","A6NE01","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q13029","106.0","0","1","0","0.9906453255311978","false","0","Q13029","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q96RL7","106.0","0","1","0","0.9906453255311978","false","0","Q96RL7","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q9UGP8","106.0","0","1","0","0.9906453255311978","false","0","Q9UGP8","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q8IZU1","106.0","0","1","0","0.9906453255311978","false","0","Q8IZU1","0","0.0"
"3.370027752081406","3.011778518939109E-4","0.296733461432885","0.0","2","4","false","Q8NI08","63.0","0","2","0","0.9908138459221651","false","0","Q8NI08","1804","0.512396694214876"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q8WXD2","106.0","0","1","0","0.9906453255311978","false","0","Q8WXD2","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q8TAA3","106.0","0","1","0","0.9906453255311978","false","0","Q8TAA3","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q06124","106.0","0","1","0","0.9906453255311978","false","0","Q06124","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q99417","106.0","0","1","0","0.9906453255311978","false","0","Q99417","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q9C0H6","106.0","0","1","0","0.9906453255311978","false","0","Q9C0H6","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","P00390","106.0","0","1","0","0.9906453255311978","false","0","P00390","0","0.0"
"3.30527289546716","1.8913771556016646E-4","0.30254687937307584","0.3333333333333333","3","4","false","Q16891","47.0","0","3","0","0.9910648337384993","false","0","Q16891","1018","0.35353535353535354"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q7Z7B0","106.0","0","1","0","0.9906453255311978","false","0","Q7Z7B0","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","O00410","106.0","0","1","0","0.9906453255311978","false","0","O00410","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q15413","106.0","0","1","0","0.9906453255311978","false","0","Q15413","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","P09104","106.0","0","1","0","0.9906453255311978","false","0","P09104","0","0.0"
"3.2654949121184087","0.0014383720323779734","0.30623229461756374","0.16666666666666666","4","4","false","P52272","43.25","0","4","0","0.9912190119685332","false","0","P52272","8468","0.27403846153846156"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q96PV7","106.0","0","1","0","0.9906453255311978","false","0","Q96PV7","0","0.0"
"3.4051803885291396","0.0","0.2936701983156751","1.0","2","4","false","Q13200","58.5","0","2","0","0.9906775953932979","false","0","Q13200","0","0.5131578947368421"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","P46060","106.0","0","1","0","0.9906453255311978","false","0","P46060","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q92538","106.0","0","1","0","0.9906453255311978","false","0","Q92538","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q6T4R5","106.0","0","1","0","0.9906453255311978","false","0","Q6T4R5","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q15155","106.0","0","1","0","0.9906453255311978","false","0","Q15155","0","0.0"
"3.3459759481961147","5.976685532947284E-4","0.298866463920376","0.0","2","4","false","P12883","69.0","0","2","0","0.9909070699682321","false","0","P12883","3676","0.5112781954887218"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q5K651","106.0","0","1","0","0.9906453255311978","false","0","Q5K651","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q9ULF5","106.0","0","1","0","0.9906453255311978","false","0","Q9ULF5","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","Q01968","106.0","0","1","0","0.9906453255311978","false","0","Q01968","0","0.0"
"3.4135060129509713","0.0","0.2929539295392954","0.0","1","4","false","P13929","106.0","0","1","0","0.9906453255311978","false","0","P13929","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q13439","66.0","0","1","0","0.9900465403122288","false","0","Q13439","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q8IVG5","66.0","0","1","0","0.9900465403122288","false","0","Q8IVG5","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q8TF20","66.0","0","1","0","0.9900465403122288","false","0","Q8TF20","0","0.0"
"3.45790934320074","3.544934782433931E-4","0.28919208132691276","0.3333333333333333","3","4","false","O14979","31.666666666666668","0","3","0","0.9904732195999971","false","0","O14979","1482","0.34814814814814815"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q8NFU7","66.0","0","1","0","0.9900465403122288","false","0","Q8NFU7","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q9UHX1","66.0","0","1","0","0.9900465403122288","false","0","Q9UHX1","0","0.0"
"3.261794634597595","0.0015912944765989515","0.30657969370391375","0.0","2","4","false","P22102","86.0","0","2","0","0.9912333541294667","false","0","P22102","9060","0.5089820359281437"
"3.261794634597595","0.0015912944765989515","0.30657969370391375","0.0","2","4","false","P50213","86.0","0","2","0","0.9912333541294667","false","0","P50213","9060","0.5089820359281437"
"3.5596669750231267","1.3573939225307256E-4","0.28092515592515593","0.0","2","4","false","P62888","36.0","0","2","0","0.990078810174329","false","0","P62888","434","0.5072463768115942"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q02818","66.0","0","1","0","0.9900465403122288","false","0","Q02818","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","O95714","66.0","0","1","0","0.9900465403122288","false","0","O95714","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","A7E2Y1","66.0","0","1","0","0.9900465403122288","false","0","A7E2Y1","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q5UIP0","66.0","0","1","0","0.9900465403122288","false","0","Q5UIP0","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q9HAV7","66.0","0","1","0","0.9900465403122288","false","0","Q9HAV7","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q9UBP0","66.0","0","1","0","0.9900465403122288","false","0","Q9UBP0","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","P49773","66.0","0","1","0","0.9900465403122288","false","0","P49773","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q13547","66.0","0","1","0","0.9900465403122288","false","0","Q13547","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","P21817","66.0","0","1","0","0.9900465403122288","false","0","P21817","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","P22061","66.0","0","1","0","0.9900465403122288","false","0","P22061","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q9NRJ5","66.0","0","1","0","0.9900465403122288","false","0","Q9NRJ5","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q8N987","66.0","0","1","0","0.9900465403122288","false","0","Q8N987","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","P62714","66.0","0","1","0","0.9900465403122288","false","0","P62714","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","Q7Z3Z3","66.0","0","1","0","0.9900465403122288","false","0","Q7Z3Z3","0","0.0"
"3.5679925994449584","0.0","0.2802696396162821","0.0","1","4","false","P0DMR1","66.0","0","1","0","0.9900465403122288","false","0","P0DMR1","0","0.0"
